id	effect	rawPval	adjPval	logAdjPval
P-hsa04014-65	-1.090459157646652	0.2755109350289653	0.8754855733676862	0.13297660555569063
P-hsa04014-66	0.6578332519579636	0.5106452849824727	0.9612435042168058	0.03952751582693077
P-hsa04014-104	-2.1123963892362947	0.034652464450736886	0.5000617177660185	0.6930237526454468
P-hsa04014-68	0.09831411666535483	0.9216828690090169	1	-0
P-hsa04014-69	-0.8724802715962187	0.3829464261517921	0.9200826715137377	0.08329175263523043
P-hsa04014-70	-0.557354983077365	0.5772849161740681	0.9701030040300294	0.03035302340075818
P-hsa04014-67	-1.5286781944778307	0.1263442405718922	0.6733573730479254	0.39547907534589316
P-hsa04014-76	-0.7075162448197911	0.47924572113988484	0.9445820135941854	0.05701276299488108
P-hsa04015-17	1.3754525863055087	0.1689911755001181	0.7657667759377332	0.266877625657142
P-hsa04015-82	2.490694958589238	0.012749352744909626	0.3754950794287909	0.9795099119149625
P-hsa04015-27	-0.21668780037011262	0.8284516560286241	1	-0
P-hsa04015-11	-0.49061815014797394	0.623696546763189	0.9880090718917233	0.012063399199781262
P-hsa04015-30	0.6687793582571631	0.5036362359845419	0.9608122678477131	0.03997623993015012
P-hsa04015-14	2.0865485540344313	0.03692896184437089	0.5014431764558767	0.6902649851666353
P-hsa04015-3	0.6560395043438435	0.5117987067091558	0.9612435042168058	0.03952751582693077
P-hsa04015-18	2.3290826236343376	0.019854689034069617	0.40146214829307736	0.9126420257728637
P-hsa04015-67	2.0010221551737963	0.04539000236684232	0.5453325405332622	0.6063595042784726
P-hsa04015-95	1.385025214322846	0.16604475757541604	0.7593777095302495	0.2752559843539111
P-hsa04015-100 101 48	-0.9549407289754327	0.3396076714004044	0.9148796197989206	0.08896278542308336
P-hsa04015-96	0.1108047138138582	0.9117712072903499	1	-0
P-hsa04015-63	-1.6913976557564132	0.0907608797312558	0.6425185297201353	0.44235962259728884
P-hsa04015-92	0.1756182374890433	0.8605938735925653	1	-0
P-hsa04020-64	-2.1456330417522755	0.031902267123194106	0.4854280967564836	0.7227241036473151
P-hsa04020-12	-2.1456330417522755	0.031902267123194106	0.4854280967564836	0.7227241036473151
P-hsa04020-18	-1.0325791888424483	0.30180087145862	0.8991473434079058	0.10630836093470665
P-hsa04020-17	-1.0325791888424483	0.30180087145862	0.8991473434079058	0.10630836093470665
P-hsa04020-15	-1.0325791888424483	0.30180087145862	0.8991473434079058	0.10630836093470665
P-hsa04020-22	-0.08951518930705074	0.9286724827216464	1	-0
P-hsa04020-16	0.4852787638372803	0.6274786172868174	0.9880090718917233	0.012063399199781262
P-hsa04020-42	1.1713960518273494	0.24143961853057538	0.8635011658632638	0.14676003123619508
P-hsa04020-8	-0.759176332972763	0.4477470816436879	0.941828167789448	0.0599324331579995
P-hsa04020-7	0.5922091998923722	0.5537105096202439	0.9622302394427007	0.038501522812255405
P-hsa04022-3	1.2534802182351115	0.21003099381959012	0.8312619080285888	0.18481036166675505
P-hsa04022-23	-0.7889739616401588	0.4301272252983346	0.9385569220896995	0.06341177259484435
P-hsa04022-9	-2.367949670924261	0.01788696893511932	0.40146214829307736	0.9126420257728637
P-hsa04022-43	0.4094711509750653	0.682193933837294	1	-0
P-hsa04022-39	0.8966981486109195	0.3698800088142351	0.9175630905599331	0.08603393786445583
P-hsa04022-48	-0.46273364794351385	0.6435552966993925	0.9880090718917233	0.012063399199781262
P-hsa04022-49	-0.12034249551345938	0.9042118421484173	1	-0
P-hsa04022-50	0.5568679459862176	0.5776176564825362	0.9701030040300294	0.03035302340075818
P-hsa04022-51	0.058301157112308266	0.9535087458424274	1	-0
P-hsa04022-45	1.2815065160325556	0.20001581268488589	0.8089648131133687	0.21199985716699268
P-hsa04022-44	1.55770673649858	0.1193027828724611	0.6728607236399557	0.3962169192832514
P-hsa04022-46	-1.3305830303836779	0.18332624925201046	0.7755350691116379	0.25420207609639256
P-hsa04022-58	-0.05313493003197582	0.9576244006108556	1	-0
P-hsa04022-59	-0.05798105673101593	0.9537637176771743	1	-0
P-hsa04022-60	-0.09477732219702188	0.9244917000370567	1	-0
P-hsa04022-37 38	1.5582747388144018	0.1191681345187039	0.6728607236399557	0.3962169192832514
P-hsa04022-19	0.32356961878402646	0.7462638922309348	1	-0
P-hsa04022-65	0.01236568176009422	0.9901338648790539	1	-0
P-hsa04022-57	0.22504753923427187	0.8219422917135091	1	-0
P-hsa04022-66	0.6007146189282341	0.5480300804116456	0.9622302394427007	0.038501522812255405
P-hsa04022-63	1.387209333587483	0.16537794018854535	0.7585550508403693	0.2763399042638065
P-hsa04022-71	1.1985368960378504	0.2307080681320215	0.8596089983383606	0.15127764621556927
P-hsa04024-109	-0.3744722953900362	0.7080529647651772	1	-0
P-hsa04024-110	-0.20502239224537275	0.8375546301399326	1	-0
P-hsa04024-111	-0.3429281630565318	0.7316525039830468	1	-0
P-hsa04024-44 67	-1.868014524142168	0.06176004648421429	0.5839061737273923	0.5380149704870375
P-hsa04024-118	0.3858533786176548	0.699605260244297	1	-0
P-hsa04024-112	1.5570838018873652	0.11945059029294569	0.6728607236399557	0.3962169192832514
P-hsa04024-113	0.3672945544660269	0.7133993155802889	1	-0
P-hsa04024-114	0.6493402417527991	0.5161184803290979	0.9612435042168058	0.03952751582693077
P-hsa04024-116	-0.9047005783623826	0.3656240346288999	0.9169928996842462	0.08665554973902304
P-hsa04024-115	-0.7769307207055626	0.43719964526974686	0.9385569220896995	0.06341177259484435
P-hsa04024-108	1.215240616282565	0.2242743334950641	0.8499770699732127	0.16254590636375005
P-hsa04024-93	-1.7275470628091516	0.08406946061664455	0.6404420929227616	0.44559657090852034
P-hsa04024-62	1.1229881655423137	0.2614425206611062	0.8747143806561525	0.1338578680190694
P-hsa04024-107 64	-0.42572294878731265	0.6703097378315923	0.998016720771482	0.0019852485309824175
P-hsa04024-24	-0.13128022196847813	0.8955536369562682	1	-0
P-hsa04024-3	-1.009331863262205	0.31281550382750956	0.9018447148841442	0.10331293018786936
P-hsa04024-92	-0.46052397773711207	0.6451401647948984	0.9880090718917233	0.012063399199781262
P-hsa04024-91	-0.46835505225930496	0.6395307054368453	0.9880090718917233	0.012063399199781262
P-hsa04024-25	-0.627940459634957	0.5300429449871482	0.9622302394427007	0.038501522812255405
P-hsa04024-12	0.7697431283340109	0.4414522813313697	0.9411898835460525	0.06061037065030243
P-hsa04024-34	0.015783614611682564	0.987407020455584	1	-0
P-hsa04024-2	-0.23477113698244487	0.8143863710264827	1	-0
P-hsa04024-60	0.03526915807506786	0.9718651163139347	1	-0
P-hsa04024-78	-1.3514233585436164	0.17655985544298014	0.7702936949093737	0.2609834148970463
P-hsa04024-7	-0.056781558032398746	0.9547192047914315	1	-0
P-hsa04024-9 95	-0.46900149199433017	0.6390685695621252	0.9880090718917233	0.012063399199781262
P-hsa04024-21	-0.20464718083388575	0.8378477904603185	1	-0
P-hsa04024-77	-0.63879647909916	0.5229553390698403	0.9612435042168058	0.03952751582693077
P-hsa04024-31	-0.05704871078761719	0.9545063926971558	1	-0
P-hsa04024-32	-0.05704871078761719	0.9545063926971558	1	-0
P-hsa04024-123	-0.7389545889207418	0.45993457267573956	0.9445820135941854	0.05701276299488108
P-hsa04024-59	-0.5549106101428262	0.5789558042268217	0.9701030040300294	0.03035302340075818
P-hsa04024-76	-0.7981677393016581	0.42477315588315734	0.9385569220896995	0.06341177259484435
P-hsa04024-43	0.42633928876980376	0.669860633103383	0.998016720771482	0.0019852485309824175
P-hsa04024-101	-0.39653065703790963	0.6917135963571381	1	-0
P-hsa04062-43	-0.684055698597722	0.49393999498234376	0.9573762062248276	0.043558854823858587
P-hsa04062-25	-1.586833084833275	0.11255045344063053	0.672849088197011	0.3962342119311057
P-hsa04062-42	0.12483079716443445	0.9006575054738388	1	-0
P-hsa04062-33	-0.699399942760409	0.48430212360429126	0.9493738598554341	0.051952606575089114
P-hsa04062-35 36 37	-0.45640397973332847	0.6480995044610618	0.9880090718917233	0.012063399199781262
P-hsa04062-53	-0.08830816119353427	0.9296317526050826	1	-0
P-hsa04062-60	1.1808716930560057	0.23765369799758473	0.860691771126388	0.15001882804815486
P-hsa04062-59	-0.26623991408801084	0.7900544449696103	1	-0
P-hsa04062-44	0.38565671992382206	0.6997509202058065	1	-0
P-hsa04062-8 41	-0.559631895329425	0.5757305446682655	0.9701030040300294	0.03035302340075818
P-hsa04062-22 41	-1.1080214585814407	0.26785254862446983	0.8747143806561525	0.1338578680190694
P-hsa04062-38	-0.6847729839605586	0.4934871857583496	0.9573762062248276	0.043558854823858587
P-hsa04062-40	0.7648489984762259	0.4443614667327598	0.9411898835460525	0.06061037065030243
P-hsa04064-113	-1.4509585584843108	0.14679140023399118	0.7137154144769233	0.3372709752603137
P-hsa04064-4	-1.0909706768250664	0.27528578562190154	0.8754855733676862	0.13297660555569063
P-hsa04064-115	-0.9655274153786094	0.3342807111892634	0.9148796197989206	0.08896278542308336
P-hsa04064-2	-0.919660687367496	0.3577501023897254	0.9148796197989206	0.08896278542308336
P-hsa04064-3	-1.0905489424272805	0.2754714064240045	0.8754855733676862	0.13297660555569063
P-hsa04064-116	-1.1286796818815934	0.25903298344845505	0.8747143806561525	0.1338578680190694
P-hsa04064-52	-1.0407108068830215	0.29800978610185047	0.8991473434079058	0.10630836093470665
P-hsa04064-114	-1.5780482364826829	0.11455452866743343	0.672849088197011	0.3962342119311057
P-hsa04064-142	-1.4021344363389054	0.16087510549770423	0.7526226880640727	0.28419125503207515
P-hsa04064-53	-2.094344260652681	0.03622932422291747	0.5014431764558767	0.6902649851666353
P-hsa04064-128	-1.1513631152562824	0.2495828815224168	0.8698233736078891	0.13946510678612914
P-hsa04064-130	-1.36599478716226	0.1719405995607457	0.7675844836805982	0.264506729121948
P-hsa04064-51	-1.37129053557528	0.1702844048750911	0.767409367663233	0.26473489422889174
P-hsa04064-50	-1.1410428561091894	0.2538520892602647	0.8698233736078891	0.13946510678612914
P-hsa04064-129	-0.8820846205743992	0.3777310483488976	0.9200826715137377	0.08329175263523043
P-hsa04064-131	-1.1011006450277354	0.2708528563429229	0.8747143806561525	0.1338578680190694
P-hsa04064-133	-2.2143608775025982	0.026803963898795358	0.4578876450019879	0.7811314415525347
P-hsa04064-132	-0.49220650145713846	0.6225733688426718	0.9880090718917233	0.012063399199781262
P-hsa04064-25	-0.17875707689460016	0.8581284500079547	1	-0
P-hsa04064-36	-0.3189809343130926	0.7497409703990996	1	-0
P-hsa04064-93	-0.3735294298808368	0.7087544458569484	1	-0
P-hsa04064-94	-1.0668450360332742	0.286041818037041	0.891386130627058	0.11497757768085569
P-hsa04064-95	-0.7719099451451251	0.4401677666381536	0.9411898835460525	0.06061037065030243
P-hsa04064-96	-1.211665520230141	0.22564044278898066	0.850002953156883	0.16251545520159497
P-hsa04064-54	-1.8549651130041562	0.06360120863318874	0.5839061737273923	0.5380149704870375
P-hsa04064-135	-1.1833942366054242	0.23665294039380336	0.8603893724394865	0.15037023354828916
P-hsa04064-134	-1.3078605504059146	0.19092061215945244	0.7924050186087007	0.23268263074935114
P-hsa04064-55	-1.2218922925436662	0.22174836050369118	0.8455283014327737	0.16779363819037713
P-hsa04064-136	-1.6070879876914428	0.10803506800570739	0.669571767045785	0.4011169246059121
P-hsa04064-137	-1.48538381147146	0.13744218151789833	0.7000348832424421	0.35662511197687646
P-hsa04064-97	1.781516973383651	0.07482803455302989	0.6040964776584073	0.5040213625804668
P-hsa04066-63	-0.049513259722751536	0.960510270430295	1	-0
P-hsa04066-64	1.6645363476992276	0.0960052936083633	0.65499041827506	0.4231346720415786
P-hsa04066-49	-0.440685789281998	0.6594404858489831	0.990270913685847	0.009776723101160545
P-hsa04066-50	-0.9585260914799254	0.3377975411959755	0.9148796197989206	0.08896278542308336
P-hsa04066-51	-0.5943469295131625	0.5522800963053198	0.9622302394427007	0.038501522812255405
P-hsa04066-5	-0.9727482445191418	0.33067844107390054	0.9148796197989206	0.08896278542308336
P-hsa04066-52	-0.16041272926592073	0.8725559629616382	1	-0
P-hsa04066-53	-0.2700256908572506	0.7871404890454299	1	-0
P-hsa04066-54	-0.8521214246201623	0.3941467019237581	0.9206774745334709	0.0826454945752522
P-hsa04066-55	-0.29044946737494926	0.771472404382961	1	-0
P-hsa04066-56	-0.4463319198867924	0.6553575022716143	0.9880090718917233	0.012063399199781262
P-hsa04066-57	-0.049513259722751536	0.960510270430295	1	-0
P-hsa04066-58	-0.7968750245942999	0.42552361723645893	0.9385569220896995	0.06341177259484435
P-hsa04066-59	-0.5952681575882783	0.5516642371695206	0.9622302394427007	0.038501522812255405
P-hsa04066-60	-2.0468671013727295	0.040671135047426255	0.5175719152070769	0.6586067969138506
P-hsa04066-61	-0.7088385408050384	0.47842467780709175	0.9445820135941854	0.05701276299488108
P-hsa04066-62	-0.8145816596910467	0.41531181209875134	0.9382066406783006	0.06378505500762696
P-hsa04066-11	0.7778672481904265	0.4366472781416524	0.9385569220896995	0.06341177259484435
P-hsa04066-30	-0.6321329335077365	0.5273000166963782	0.9613360848614242	0.039431207049686015
P-hsa04066-42	-0.4222457434969338	0.6728456559919729	1	-0
P-hsa04066-43	0.10431962610132725	0.9169157035110491	1	-0
P-hsa04066-44	-0.18281233311004072	0.8549452712708239	1	-0
P-hsa04066-45	0.3022603672736202	0.7624535884670518	1	-0
P-hsa04066-47	0.3684114902236492	0.7125664310916253	1	-0
P-hsa04066-48	-0.7818758438904277	0.4342875426065691	0.9385569220896995	0.06341177259484435
P-hsa04066-29	-0.6707602288896859	0.50237328727759345	0.9597273797686001	0.04110601425775074
P-hsa04066-88	-0.8220764807752614	0.4110333702019213	0.9382066406783006	0.06378505500762696
P-hsa04066-89	-0.4833733031379053	0.628830700460177	0.9880090718917233	0.012063399199781262
P-hsa04066-46	0.6184350564297824	0.5362885951606811	0.9622302394427007	0.038501522812255405
P-hsa04066-26	0.7629219855700875	0.44550992355484786	0.9411898835460525	0.06061037065030243
P-hsa04066-37	0.3811512789067468	0.7030909989866903	1	-0
P-hsa04068-39	-0.8874466074120144	0.3748385000544723	0.9197525178791046	0.08365064743198211
P-hsa04068-40	-0.8299318732145381	0.40657730287779614	0.9335850920425283	0.06872316638650461
P-hsa04068-96	-0.7122738859574973	0.4762951915870066	0.9445820135941854	0.05701276299488108
P-hsa04068-41	-1.005922538292328	0.3144528335265777	0.9018447148841442	0.10331293018786936
P-hsa04068-42	-0.5349328484287242	0.592696292885871	0.974503654173868	0.02582701024794711
P-hsa04068-43	-0.6818225166125779	0.4953511846600809	0.9573762062248276	0.043558854823858587
P-hsa04068-44	-0.5349248132375891	0.592701849366942	0.974503654173868	0.02582701024794711
P-hsa04068-45	-0.6424194620231987	0.5206008665069088	0.9612435042168058	0.03952751582693077
P-hsa04068-46	-0.8671151889868447	0.3858788991195896	0.9200826715137377	0.08329175263523043
P-hsa04068-47	-0.8208505311442525	0.41173141167137683	0.9382066406783006	0.06378505500762696
P-hsa04068-48	0.2548692350603296	0.7988240985906949	1	-0
P-hsa04068-49	-0.33829269201993994	0.7351426303508826	1	-0
P-hsa04068-50	-0.17046842821934186	0.8646417615652897	1	-0
P-hsa04068-51	-0.659400895080612	0.5096383675062195	0.9612435042168058	0.03952751582693077
P-hsa04068-66	-1.0474510300894089	0.29489160648067725	0.8960389233491899	0.10977142571281469
P-hsa04068-68	-0.8132251199960903	0.4160889996126811	0.9382066406783006	0.06378505500762696
P-hsa04068-67	-0.6048570258773236	0.5452739991835984	0.9622302394427007	0.038501522812255405
P-hsa04068-52	-0.6252019709020645	0.5318385085307833	0.9622302394427007	0.038501522812255405
P-hsa04068-53	-1.0641593281205028	0.28725652830513937	0.8936869769493225	0.11239970276169771
P-hsa04068-54	-0.8208505311442525	0.41173141167137683	0.9382066406783006	0.06378505500762696
P-hsa04068-55	-0.5655184681490548	0.5717211663076514	0.9688788690091725	0.03161568108777934
P-hsa04068-13	-0.756609814422162	0.44928365970501294	0.941828167789448	0.0599324331579995
P-hsa04068-14	-0.8588979675478373	0.3903968108462639	0.9206774745334709	0.0826454945752522
P-hsa04068-56	-0.659400895080612	0.5096383675062195	0.9612435042168058	0.03952751582693077
P-hsa04068-57	-0.7760751589116102	0.43770460998173966	0.9385569220896995	0.06341177259484435
P-hsa04068-58	-0.5325683635333933	0.5943324067274169	0.975474711304142	0.024831043084684735
P-hsa04068-59	-0.5881910216373902	0.5564040831267514	0.9622302394427007	0.038501522812255405
P-hsa04068-60	-0.8819717658285945	0.3777920757728972	0.9200826715137377	0.08329175263523043
P-hsa04068-88	-0.9090601064644729	0.3633183991205735	0.9148796197989206	0.08896278542308336
P-hsa04068-72	0.28152722467489966	0.778306049842552	1	-0
P-hsa04071-89	-3.184111328605113	0.0014519915733810507	0.1324858718697038	2.0212792666394273
P-hsa04071-69	-0.15462583371525596	0.8771163025782727	1	-0
P-hsa04071-1	0.4454616470877931	0.6559861703221987	0.9880090718917233	0.012063399199781262
P-hsa04071-11	-1.9874198766846787	0.04687588681253341	0.5509407651963937	0.5961279797889849
P-hsa04071-66	-1.7135811427901582	0.0866056792388672	0.6417149013307186	0.443611152848537
P-hsa04071-24	-0.306359918579195	0.7593306224071577	1	-0
P-hsa04071-68	0.06890008673685034	0.945069149479012	1	-0
P-hsa04071-65	2.0759661134678455	0.03789708519229418	0.5014431764558767	0.6902649851666353
P-hsa04071-57	0.8151862849808857	0.41496568722783045	0.9382066406783006	0.06378505500762696
P-hsa04071-59 60	-0.07447607150714278	0.9406315804507541	1	-0
P-hsa04071-48	2.0804394611821544	0.03748524296247635	0.5014431764558767	0.6902649851666353
P-hsa04072-3	1.5693257337113449	0.11657205904119894	0.672849088197011	0.3962342119311057
P-hsa04072-57	1.3423573586753903	0.1794801537013495	0.7730481859316881	0.25741389607403586
P-hsa04072-36	3.4595394747352435	5.410999576114239e-4	0.0597119717928842	2.81822274614342
P-hsa04072-27	0.9219517803595803	0.35655372811328023	0.9148796197989206	0.08896278542308336
P-hsa04110-46	1.7445670101467488e-7	0.9999998608036917	1	-0
P-hsa04110-96 97	3.430223952215822e-5	0.9999726307726897	1	-0
P-hsa04110-60 10 11 12 13 14 9	-8.385096453863356e-8	0.9999999330966101	1	-0
P-hsa04110-48	0.6566811128702916	0.5113859812780903	0.9612435042168058	0.03952751582693077
P-hsa04110-43 83 84 85	-0.16562923138318233	0.8684487416973141	1	-0
P-hsa04110-59 15 16 17 18 19 20	0.8546394425363215	0.39275078492766125	0.9206774745334709	0.0826454945752522
P-hsa04110-10 11 12 13 14 9 15 16 17 18 19 20	-1.9548762676329776	0.050597676352181375	0.5571215285508508	0.5849718787407069
P-hsa04114-59	0.08834804873070502	0.9296000508627127	1	-0
P-hsa04114-56	-0.9268481608929744	0.354005375504336	0.9148796197989206	0.08896278542308336
P-hsa04114-80	1.0289246199222062	0.3035150981698338	0.8991473434079058	0.10630836093470665
P-hsa04115-43 57	-6.944140835807813e-7	0.9999994459377239	1	-0
P-hsa04115-29	-1.0433324675833035e-4	0.9999167541133842	1	-0
P-hsa04115-52 53	-1.5052138708324058e-5	0.9999879901309181	1	-0
P-hsa04115-11 12	-1.1755497923789666e-05	0.9999906204697022	1	-0
P-hsa04115-58	1.2958611960240851	0.19502331011864182	0.7972835708154752	0.22654486571198812
P-hsa04115-9	6.003465592009648e-5	0.9999520992749571	1	-0
P-hsa04115-38	2.0554071199726514e-5	0.9999836002239293	1	-0
P-hsa04115-37	3.542709881567636e-5	0.9999717332648268	1	-0
P-hsa04115-40	2.9095287295660005e-5	0.9999767853194779	1	-0
P-hsa04115-39	1.1677590310183686e-5	0.9999906826309843	1	-0
P-hsa04115-64	-2.2134658619633977e-6	0.9999982339097628	1	-0
P-hsa04115-36	8.241302297387993e-6	0.999993424392136	1	-0
P-hsa04115-55	9.680517804181947e-6	0.9999922760643036	1	-0
P-hsa04115-54	1.0116890019050675e-5	0.9999919278896505	1	-0
P-hsa04115-34	1.6925388080155364e-5	0.999986495494166	1	-0
P-hsa04115-30	-3.07089519058121e-6	0.9999975497801397	1	-0
P-hsa04115-31	1.3087586939367497e-4	0.9998955761647272	1	-0
P-hsa04115-25	2.5269161680604738e-5	0.9999798381260327	1	-0
P-hsa04115-27	2.5030741957700676e-6	0.9999980028357447	1	-0
P-hsa04115-24	6.800704601339472e-5	0.9999457382280019	1	-0
P-hsa04115-21	4.763374990925318e-5	0.9999619937663886	1	-0
P-hsa04115-20	1.2139347815287968e-5	0.9999903142018003	1	-0
P-hsa04115-3	-2.5846546491264346e-6	0.9999979377439605	1	-0
P-hsa04115-56	-1.7479122274939486e-7	0.9999998605367819	1	-0
P-hsa04115-23	7.306011471497278e-6	0.9999941706462459	1	-0
P-hsa04115-15	9.95100150697958e-6	0.9999920602495331	1	-0
P-hsa04115-2	1.8642213243767424e-4	0.9998512566595976	1	-0
P-hsa04115-22	1.2035448585125279e-5	0.9999903971013919	1	-0
P-hsa04115-49	5.6279832105449675e-6	0.9999955095190878	1	-0
P-hsa04115-19	1.80016995045364e-5	0.999985636721898	1	-0
P-hsa04115-50	1.1901210674922167e-5	0.9999905042077479	1	-0
P-hsa04115-18	1.2657172300763754e-5	0.9999899010376381	1	-0
P-hsa04115-1	2.3998758789721e-5	0.999980851760885	1	-0
P-hsa04115-16	1.7385936741225377e-5	0.9999861280294997	1	-0
P-hsa04115-17	-2.5795794567785075e-5	0.9999794179337831	1	-0
P-hsa04150-31	-0.02155403124435513	0.9828037027559597	1	-0
P-hsa04150-56	0.01746942529632622	0.9860621242022958	1	-0
P-hsa04150-33	0.03257268989510887	0.9740153485765628	1	-0
P-hsa04151-34	1.7216939880686744	0.08512496696940053	0.6417149013307186	0.443611152848537
P-hsa04151-24	0.13800138457359287	0.8902393232869841	1	-0
P-hsa04151-35	0.9829367417989034	0.32563857326498247	0.9131509169583065	0.09085411417407466
P-hsa04151-25	-1.6235609328323557	0.10446954897797012	0.669571767045785	0.4011169246059121
P-hsa04151-26	-0.7284968883572781	0.4663094727545367	0.9445820135941854	0.05701276299488108
P-hsa04151-36	-1.712272219463753	0.08684651376111763	0.6417149013307186	0.443611152848537
P-hsa04151-37	-0.6170486565069768	0.5372026328260082	0.9622302394427007	0.038501522812255405
P-hsa04151-27	0.44045907367797255	0.6596046477263715	0.990270913685847	0.009776723101160545
P-hsa04151-28	0.41593981030385807	0.6774540474451292	1	-0
P-hsa04151-32	-1.3299073129296153	0.1835488116660806	0.7755350691116379	0.25420207609639256
P-hsa04151-103	-0.949287004942997	0.3424746610131184	0.9148796197989206	0.08896278542308336
P-hsa04151-33	1.1478752947110027	0.2510200483686573	0.8698233736078891	0.13946510678612914
P-hsa04151-98	1.5308056956869958	0.12581742152786046	0.6733573730479254	0.39547907534589316
P-hsa04151-99	0.8084087780040069	0.41885530039760677	0.9385569220896995	0.06341177259484435
P-hsa04151-105 62	1.6172044441722457	0.10583415735336565	0.669571767045785	0.4011169246059121
P-hsa04151-73	-0.7013618413349394	0.48307722933003294	0.9479632659237884	0.05343952650341776
P-hsa04151-96	1.2331904314159223	0.2175047244735886	0.8455283014327737	0.16779363819037713
P-hsa04151-97	1.98219823349068	0.04745705832394753	0.5509407651963937	0.5961279797889849
P-hsa04151-109	0.4101347651207258	0.6817070915260133	1	-0
P-hsa04151-110	-0.059875581668911264	0.9522547279989431	1	-0
P-hsa04151-2	0.7517319949610883	0.4522122454668507	0.941828167789448	0.0599324331579995
P-hsa04151-5	-2.1335471770877006	0.032879865906121575	0.4854280967564836	0.7227241036473151
P-hsa04151-4	-1.0361806649671945	0.30011786531662366	0.8991473434079058	0.10630836093470665
P-hsa04151-51	-0.4650449321613798	0.6418992799927179	0.9880090718917233	0.012063399199781262
P-hsa04151-63	0.953086768011232	0.3405461097929976	0.9148796197989206	0.08896278542308336
P-hsa04151-100	-1.9843259752851732	0.04721951229298749	0.5509407651963937	0.5961279797889849
P-hsa04151-101	-1.5381043865436548	0.12402309364249331	0.6733573730479254	0.39547907534589316
P-hsa04151-102	-2.728493407026126	0.006362436200672894	0.3060052512282324	1.184153016300426
P-hsa04152-61	-0.27701894558579404	0.7817655587423078	1	-0
P-hsa04152-63	0.17021884926346156	0.8648380284694437	1	-0
P-hsa04152-62	0.6017471120768161	0.5473424847038206	0.9622302394427007	0.038501522812255405
P-hsa04152-103	0.07771099383097416	0.9380579487424314	1	-0
P-hsa04152-15	-2.6866268422864925	0.0072177537683904	0.3148954899883812	1.1555144730216027
P-hsa04152-33	-0.5358562198029402	0.5920579238912653	0.974503654173868	0.02582701024794711
P-hsa04152-38	2.0680913896588864	0.03863143021334858	0.5032816880572357	0.6866052496144879
P-hsa04152-41	-1.2959501448901964	0.19499266159292095	0.7972835708154752	0.22654486571198812
P-hsa04152-24	-0.13036088917868577	0.8962809083995056	1	-0
P-hsa04152-54	1.3915383916812114	0.164062226171795	0.7578520271360474	0.27726712725676217
P-hsa04152-53	0.6017530722840373	0.5473385167033431	0.9622302394427007	0.038501522812255405
P-hsa04152-52	-0.928679890248559	0.3530550055000452	0.9148796197989206	0.08896278542308336
P-hsa04152-56	0.12197591931862291	0.9029180894459701	1	-0
P-hsa04152-57	-0.2636538994648517	0.7920466217325473	1	-0
P-hsa04152-58	0.8702890247545072	0.38414247525705525	0.9200826715137377	0.08329175263523043
P-hsa04152-60	-0.10673422713893828	0.9149998283667582	1	-0
P-hsa04152-44	0.20593376459641352	0.8368426503433506	1	-0
P-hsa04152-77	2.7133067785905673	0.006661540438397839	0.3060052512282324	1.184153016300426
P-hsa04152-78	1.0079057999006864	0.31349968702075204	0.9018447148841442	0.10331293018786936
P-hsa04152-68	-0.4004326180600056	0.6888379037303256	1	-0
P-hsa04152-35	-0.2521550036784528	0.8009212563404686	1	-0
P-hsa04152-94	0.10399370915146258	0.9171743408723525	1	-0
P-hsa04152-49	1.3918555304835227	0.16396615032255446	0.7578520271360474	0.27726712725676217
P-hsa04152-81	-1.3443005168171427	0.1788512285250612	0.7730481859316881	0.25741389607403586
P-hsa04152-82	-0.11367245809246965	0.9094974462326981	1	-0
P-hsa04152-64	0.7076143713317646	0.47918476577341185	0.9445820135941854	0.05701276299488108
P-hsa04152-30	-0.28613261757502145	0.7747765502262247	1	-0
P-hsa04152-87	0.9787308030872974	0.3277130079597437	0.9148796197989206	0.08896278542308336
P-hsa04152-89	0.5673580745388925	0.5704709281939424	0.9688788690091725	0.03161568108777934
P-hsa04210-57	0.6409746390608237	0.5215391603068413	0.9612435042168058	0.03952751582693077
P-hsa04210-56	0.7047069948536763	0.4809925974099105	0.9463548684902058	0.055137655018228725
P-hsa04210-102	0.5243893006820989	0.6000077967001409	0.976007061066095	0.024285457896347017
P-hsa04210-58	1.672892402336359	0.0943484797609897	0.65499041827506	0.4231346720415786
P-hsa04210-61	0.44828867003173617	0.6539448764214537	0.9880090718917233	0.012063399199781262
P-hsa04210-62	-1.9960465143205552	0.04592886002359031	0.5453325405332622	0.6063595042784726
P-hsa04210-63	-1.60769644804076	0.10790167688768681	0.669571767045785	0.4011169246059121
P-hsa04210-64	0.20544768050260917	0.8372223710282496	1	-0
P-hsa04210-60	-0.21029133442219983	0.8334402982099847	1	-0
P-hsa04210-59	0.4500975831473705	0.6526400794094096	0.9880090718917233	0.012063399199781262
P-hsa04210-52	-4.6628800072599856e-4	0.9996279560168151	1	-0
P-hsa04210-105	-0.0024211820185057417	0.9980681781359704	1	-0
P-hsa04210-50	1.1094831982305733	0.26722178868171453	0.8747143806561525	0.1338578680190694
P-hsa04210-4	0.7935010647038315	0.42748594922487015	0.9385569220896995	0.06341177259484435
P-hsa04210-51	0.7329488036135801	0.4635896554192014	0.9445820135941854	0.05701276299488108
P-hsa04210-74	-2.9012698542128304e-6	0.9999976851215766	1	-0
P-hsa04210-75	-6.340885601370713e-4	0.999494070561588	1	-0
