id	effect	pval
1248_at	4.639080833012405	2.231450669348486e-4
1251_g_at	5.955033300787044	1.2158289899557832e-6
1254_at	-2.8543038434624997	0.031937368507665584
1257_s_at	-4.104735886622166	0.0013087247831501134
1262_s_at	-4.181812175644008	0.0010359819268753795
1276_g_at	-4.18428756708197	0.0010289260196070908
1280_i_at	-3.6693027706296157	0.004528610156139942
1288_s_at	2.786184375210053	0.03614187640366688
1289_at	-2.798209466971429	0.03528630127270844
1290_g_at	-6.681010375382439	2.9959287828340564e-8
1291_s_at	-3.2206148665332006	0.014146071278762936
1298_at	-3.03765907401217	0.02151606175331245
1300_at	-2.8458443072725053	0.03247443678868416
1309_at	2.944701920458046	0.026313555266971787
1310_at	2.963253471987461	0.025333705336715362
1311_at	2.7804753662365775	0.03647031096100629
1312_at	3.8304637109503346	0.0029298221284178244
1313_at	3.1620461506056845	0.01626556133310386
1315_at	3.390739995336482	0.009371836677934516
1334_s_at	-3.289567387427352	0.012094791396987024
1336_s_at	-4.399454238038824	5.085337164518879e-4
1350_at	-3.1962426206026224	0.014972559826182237
1356_at	3.881007334181691	0.002525599772848337
1363_at	-3.594173884053298	0.0054058665338781245
1364_at	-2.995956119538935	0.023706387942707817
1365_at	-2.630507916205358	0.04865201520104137
1366_i_at	3.125008547729218	0.01761949491111221
1372_at	-2.6785300387296633	0.044077880156018184
1376_at	-2.7488695009311925	0.0384950824874448
1379_at	-3.408468773561708	0.008927579409059687
1380_at	-2.7390796415215246	0.0392058726593213
1383_at	3.1099946446528977	0.01818698164366859
1389_at	-3.839231266345382	0.002853808082388148
1393_at	-3.3721567724292987	0.009839054547710935
1399_at	3.3333258122343103	0.010862391526135948
140_s_at	3.524830543545077	0.006629357333581639
1420_s_at	2.833514118474426	0.03329013955656372
1426_at	-2.7233470956688337	0.04041008154117376
1433_g_at	-2.618084605047037	0.04961618165867988
1440_s_at	-2.8258162588812366	0.03350777713001895
1446_at	2.982604826772532	0.024354216153055767
1447_at	3.3890191871370545	0.00942081559049732
1448_at	3.0001140761833645	0.023465676227220438
1449_at	3.6896808394645877	0.004295093292603981
1451_s_at	4.6269627895871075	2.3191696887914226e-4
1467_at	-3.8953120242572954	0.002432542247020028
1468_at	4.105133853450961	0.0013087247831501134
147_at	2.8257977954896494	0.03350777713001895
1470_at	5.178971326759151	3.0288156338721715e-5
1491_at	-3.0272160862215602	0.022006146286737693
1495_at	-3.239583593605162	0.013630126502698481
1497_at	3.1481439309926853	0.016785820209499397
1499_at	2.868498867481341	0.030974785975939143
1501_at	-3.065684070668586	0.020234067695973593
1508_at	-2.7684732436101567	0.037305093100632986
1513_at	4.656668781728522	2.0920749782935496e-4
1514_g_at	2.904195885608461	0.02871214414508347
1521_at	5.449346568733094	1.0359800061020428e-5
1527_s_at	-3.030988404253444	0.021841035752715853
153_f_at	3.7501572625719364	0.0036397010586779826
1541_f_at	-3.1360086260440037	0.01721504855441178
1554_f_at	-2.7858499638494436	0.03615786267720994
1558_g_at	-3.453337973408605	0.00797494541090367
1570_f_at	-2.9746443885636067	0.024754483428982243
1572_s_at	-2.740790968799374	0.0390613335273828
158_at	-2.794391735759475	0.03552314855597967
1585_at	4.398990222877311	5.085337164518879e-4
1591_s_at	-5.2750472153203525	1.9505234084870113e-5
1593_at	-2.624371731710259	0.04908031403420606
1598_g_at	-4.287492898027847	7.312020964372392e-4
160020_at	-2.6567647225392625	0.04613445295396197
160023_at	-4.623053196451123	2.340159483953462e-4
160029_at	-6.245056538760614	3.5656947024638913e-7
1604_at	-3.0452058306623635	0.021210831807950505
1609_g_at	-2.7428850659151687	0.03893102391851683
1612_s_at	3.1005560586698997	0.018572850673374507
1616_at	-2.6468815990137236	0.047155269438432484
162_at	-5.027843690346519	5.798401268127063e-5
1625_at	-2.707443628547198	0.041696067047718166
1637_at	3.966829546240436	0.001990351564355544
1641_s_at	2.972487403681402	0.024831460923897472
1647_at	4.375443360588523	5.464185993099557e-4
1653_at	3.0960684092197384	0.018742066990017948
1660_at	3.2162616148095706	0.014292867827839936
1661_i_at	2.6237015631974807	0.049154969482454534
1664_at	-5.37524257519078	1.3188371111860775e-5
1667_s_at	-2.760072166092071	0.03792001069408261
1673_at	-3.791385361846748	0.0032835804628387707
1676_s_at	4.094625552731275	0.0013515181510972026
1696_at	3.8034411139421365	0.0031886487914069665
1715_at	4.897440959621055	8.755689355230809e-5
172_at	-3.7723728543393302	0.0034639699815590106
1731_at	-4.561804051524855	2.8841850562961573e-4
1739_at	5.093600004103931	4.39159496268271e-5
1740_g_at	6.249895981057455	3.5656947024638913e-7
1751_g_at	3.7207362535014665	0.003957768902166191
1756_f_at	-3.877866186858941	0.0025388934465459447
1765_at	-2.7543529896659735	0.038161817087660505
1767_s_at	-4.654046738238351	2.1072936136865502e-4
1768_s_at	3.421488372989511	0.008663318358448975
1787_at	-3.3655543322473784	0.009976317988657455
1797_at	-2.907926332479709	0.0285659495328037
1798_at	4.270713887673931	7.687372330747108e-4
1804_at	3.2799118743311633	0.012344386995719318
1805_g_at	3.078997779350136	0.01952487082967537
1807_g_at	-2.9057090045104963	0.02865196365181219
1818_at	-3.332602513939814	0.010873141212086762
1831_at	-6.693048902701884	2.9959287828340564e-8
1839_at	3.421067310958964	0.008663318358448975
1840_g_at	3.320014004854733	0.011318857289008078
1846_at	2.922875295337505	0.027639972928524794
1850_at	-3.03778391823887	0.02151606175331245
1875_f_at	-2.6760425239627543	0.04430599401956269
1878_g_at	3.361281747568166	0.010076833768948926
188_at	-3.108453031752063	0.018244741640398108
1888_s_at	-2.7908469683671933	0.035787395581323767
1890_at	5.382738770357248	1.2896660659539316e-5
1891_at	-2.6847702028170466	0.04357994680885561
1892_s_at	-2.615601000862247	0.04988762736691627
1895_at	2.681823353761919	0.04379105497708851
1897_at	-4.9695207270226085	7.061435636362967e-5
1898_at	-3.0052804023803676	0.02315878976159138
1900_at	-3.2513777291462227	0.013253614533303575
1905_s_at	-2.892365759269025	0.029470090287696513
1909_at	-3.9267383049907494	0.0022479550630002633
1910_s_at	-2.619435246716962	0.0495142121568477
1915_s_at	2.716404794097365	0.040997062699192316
1916_s_at	2.7778653736816663	0.03664751758490078
192_at	2.9856562658430397	0.024227821903329845
1925_at	-2.708105530636734	0.041637772710901064
1929_at	-3.3955263422287354	0.009268723215193096
193_at	3.781671455240365	0.0033792238247545912
1942_s_at	2.9777134623504065	0.02464725964226862
1947_g_at	-2.741943078940745	0.0390230857300299
1952_s_at	-2.619058599412158	0.0495142121568477
1954_at	-3.8047874648296585	0.0031769782984817497
1955_s_at	-3.8440067369758713	0.0028091014973068438
1963_at	-2.776495913373315	0.03672433104610925
1969_s_at	4.032063038015604	0.0016309066756717801
1970_s_at	-3.136681810777086	0.017195783098968007
1971_g_at	-2.8696757479670674	0.030939846831320908
1975_s_at	-3.470408952774863	0.007655530255065968
198_g_at	2.807460645606906	0.03469532093572616
1980_s_at	5.007844815485622	6.149702798103424e-5
1984_s_at	2.7166769119002474	0.04099240811452019
1985_s_at	5.361949924788585	1.3676258040890304e-5
1993_s_at	-3.3366477326125916	0.010813548359606774
2004_at	-3.4339429804566097	0.008413251006009816
2005_s_at	-2.6525665806293515	0.04659641563130003
2011_s_at	2.9776198768217816	0.02464725964226862
2016_s_at	3.7126268703051064	0.004046296335530374
2017_s_at	-3.0120925012454958	0.022794716276753783
2023_g_at	-2.9417651875326998	0.026462006747144325
2025_s_at	3.6523957350623713	0.0046968131697613675
2035_s_at	3.5104582901263948	0.00687893317962562
2039_s_at	-3.1692110550177066	0.015948542309761442
2041_i_at	-4.021632144156684	0.0016735731580515471
2046_at	2.7322475854136496	0.03962879832384194
2049_s_at	2.809897818923116	0.03450965478058478
2052_g_at	3.71109266151578	0.0040519091169163935
2056_at	-2.850515563058428	0.032169365433737204
2057_g_at	-2.8581872769125503	0.031660501478257455
2058_s_at	2.9578177447013005	0.025616964608654473
2060_at	-3.481682066155761	0.007413596423935095
207_at	2.662795823663412	0.04552976996272755
210_at	-3.069817685756905	0.020015855882846365
212_at	-4.701675911076947	1.77048352288716e-4
216_at	-4.809707195206173	1.2311537222798122e-4
217_at	3.0219885100570196	0.022263981806172443
221_s_at	-3.0984745480034057	0.01866117728640272
222_at	-3.085743779511626	0.01915864553127942
223_at	3.216680791172515	0.014286608375144874
225_at	-2.8771974317710165	0.03054958490854073
236_at	-3.6504204730365903	0.00470716090816315
249_at	-2.838091921136956	0.033005437605761065
251_at	2.756611046997716	0.03807403818364759
254_at	4.617931746073386	2.363885990078531e-4
256_s_at	3.6043222740640437	0.005268303453461483
262_at	4.369233726950368	5.593737728973412e-4
263_g_at	4.705238363965668	1.7493524930122016e-4
266_s_at	3.5779814404107126	0.005677282665383596
276_at	3.5190175331144102	0.006734599164562378
277_at	3.7537715721026323	0.0036111566671422385
278_at	-2.866708953825451	0.031076550207624558
286_at	3.386878707659699	0.009474463975763592
287_at	3.172995327974968	0.01578472053983897
291_s_at	4.289927368630156	7.261719271922223e-4
296_at	4.4666272136158804	3.9968646726824163e-4
297_g_at	4.200131123952135	9.79026345836316e-4
309_f_at	-2.869458907052949	0.030939846831320908
31317_r_at	-2.666664877017937	0.04517832243515994
31330_at	3.8147653971045346	0.00308966548728283
31356_at	-3.2035081598370976	0.01468742873112448
31385_at	3.267279127003934	0.012703272518543857
31393_r_at	-2.9655181815877665	0.025195258928160474
31396_r_at	-3.677445760314383	0.004447343971484553
31419_r_at	-3.3106043356358543	0.011583599591730193
31444_s_at	-3.2809932971234663	0.012323686553803913
31446_s_at	-3.770342049404843	0.0034639699815590106
31463_s_at	2.626343709985567	0.04897229983475781
31477_at	3.2255230917363438	0.01403626421401822
31479_f_at	-2.6248679787417615	0.049051955759698666
31492_at	2.863144407684857	0.0313168196398781
31497_at	-2.7203982278207732	0.04067154947994314
315_at	-2.703409204681068	0.04200104071461274
31500_at	-3.3456006027801726	0.010555704417888279
31504_at	3.6116531276163664	0.005204841817455434
31505_at	3.5762283120128098	0.005695050265979648
31509_at	4.301684405916779	7.016379834725548e-4
31511_at	3.860756769525478	0.0026874812672919813
31519_f_at	4.049385183517753	0.0015399610439837633
31521_f_at	2.8636225810139204	0.03128809098044951
31522_f_at	3.03908775268425	0.021497949369022364
31523_f_at	3.347872517893587	0.01053391474777842
31524_f_at	3.3078299854466366	0.011619045846511874
31527_at	5.00225148975038	6.220787863550987e-5
31528_f_at	4.112790879379441	0.0012785411410525152
31538_at	4.2992362039105485	7.06928448036848e-4
31545_at	4.051736963593768	0.0015318373896002376
31546_at	3.6726719691161662	0.004503118761566758
31565_at	-2.975491478677525	0.02472978241336349
31568_at	4.30218195308203	7.016379834725548e-4
31573_at	3.901643636206918	0.0023838231143648364
31576_at	-2.7939046278091313	0.03555745866635682
31583_at	4.065689126672686	0.0014639723406419285
31584_at	4.285066417780927	7.368668099980521e-4
31587_at	-2.6390325958842324	0.0478214214614255
31588_at	-3.4602064829919357	0.007841756838346271
31596_f_at	-3.1530869662248495	0.016629485393459105
31609_s_at	-3.2684662249725043	0.01268613641857415
31612_at	-2.6399086233950375	0.04771972838331463
31613_at	-2.771991556173552	0.03701322113149061
31628_at	-2.6315755959132114	0.04857393420947643
31641_s_at	-2.6819105669495755	0.04379105497708851
31653_at	-2.776715273967119	0.03672433104610925
31660_at	-3.7120915930313796	0.00404853951984005
31670_s_at	2.838715512092548	0.03297900497191967
31690_at	2.7794635572818187	0.03653896984126068
31693_f_at	2.678819769019188	0.044077880156018184
31708_at	3.5807827384994395	0.005631381612355043
31722_at	3.428220697255933	0.00854157641485886
31748_at	-2.8198514451719916	0.03390605459949142
31749_f_at	3.8505813156005235	0.0027603395196678657
31758_at	-2.8690440942966617	0.030939846831320908
31762_at	-2.7187961295964707	0.040828712605488454
31787_at	-3.9239289836615283	0.002259121580659364
31791_at	-4.898679431950487	8.755689355230809e-5
31792_at	3.7304849371554956	0.003854286846177821
31800_at	3.3186709697692454	0.011339548656952634
31801_at	3.35675097248073	0.010222375588253757
31807_at	3.146216366708407	0.01686708140301509
31813_at	-2.6917056263609886	0.042981728300033786
31824_at	-2.619580527578854	0.0495142121568477
31842_at	2.8570219210346974	0.031739613929285204
31845_at	-4.055703812080854	0.0015096710981398617
31848_at	-2.9258375925803475	0.027519473849138894
31852_at	-2.9293597815904686	0.027296119659252393
31855_at	-4.7526318983703515	1.5270599235836613e-4
31864_at	-2.791847437055677	0.035726336657566485
31889_at	-2.6601933549052386	0.04579468312386638
31904_at	-2.9892279545621974	0.024102407708755155
31906_at	4.305096896799564	6.997901677136133e-4
31907_at	4.366258409277428	5.625104694407981e-4
31909_at	-2.8319244884465355	0.03332213918504205
31912_at	-3.25345319094466	0.01319335728929724
31915_at	-2.7878065463084214	0.036005017112929166
31932_f_at	3.2668007677258517	0.012703272518543857
31948_at	3.0521326703042018	0.020817658215721
31950_at	3.9600184178476274	0.0020304029763760084
31951_s_at	3.244277957853925	0.013453197834393084
31952_at	4.328212188242857	6.524218366094508e-4
31955_at	2.789995724443286	0.03585386919628126
31956_f_at	3.2150412004832014	0.014318484691841854
31957_r_at	2.9278744937364265	0.02735719502036191
31962_at	3.807742255654546	0.0031504391145959153
31970_r_at	-4.050385917182501	0.001537040663928838
31987_at	-2.819310278381438	0.03392139073344821
31992_f_at	3.4182094960522917	0.00872600243922142
31996_at	-2.672796732140935	0.04462760394870677
31997_at	-2.660676277277032	0.04575030978997277
32001_s_at	3.053733296291375	0.02079747098263028
32028_at	4.556597532824453	2.9171551681189065e-4
32032_at	-3.523016424639765	0.006658398756756566
32034_at	4.899703445458639	8.755689355230809e-5
32038_s_at	3.139291683304237	0.01711702041734371
32041_r_at	-3.4166565663319086	0.0087376024453859
32050_r_at	-3.462841441021392	0.00781030533313934
32051_at	3.1378709209366664	0.017174420438928018
32054_at	-3.121866245488156	0.01771132421916432
32057_at	-4.779734096171719	1.359528058360528e-4
32076_at	-5.2518640743758755	2.160131225376313e-5
32079_at	2.904339268887938	0.02871214414508347
32080_at	2.9913194015123676	0.023954280737819814
32087_at	-2.6414597420460697	0.04756681495063985
32092_at	-4.28090796366273	7.459957279655782e-4
32094_at	-4.53760856620192	3.1504769159409595e-4
32102_at	-3.466222161745168	0.007730644079508474
32105_f_at	-2.6300477618349003	0.048682589033672806
32109_at	-3.2191378320679638	0.014189514074541477
32112_s_at	4.303406968934879	7.007978757485784e-4
32113_at	3.534680798694467	0.006442979762980999
32143_at	-3.554852096695507	0.00607464509827791
32156_at	2.9204209198361	0.02779081308219282
32157_at	3.629864559702561	0.004965424289212042
32162_r_at	-3.265517433151355	0.012749182335848286
32182_at	-4.222048618184876	9.069465545476413e-4
32188_at	-3.1081037473534545	0.018244741640398108
32194_at	2.749050097026186	0.0384950824874448
32203_at	4.475508140451822	3.8963609386593863e-4
32206_at	-3.2950340918641663	0.011957872657565729
32211_at	3.5672418047978596	0.005854211767323838
32212_at	2.9579042647831457	0.025616964608654473
32214_at	3.4815364039310266	0.007413596423935095
32218_at	-4.247666428434117	8.263968858219177e-4
32224_at	-4.91170306512738	8.635568301959467e-5
32226_at	-3.420147241347057	0.008673589774450607
32232_at	2.928185661848754	0.02735719502036191
32238_at	-3.8492827402031238	0.002764529706152156
32242_at	-4.331682600332829	6.464268827324058e-4
32243_g_at	-4.423184248873476	4.722562426287973e-4
32245_at	4.1231877998126345	0.0012480206664398162
32246_g_at	3.0102146559570597	0.022856600938615152
32250_at	-4.5254025307948185	3.2797062766468945e-4
32255_i_at	-2.667519599099577	0.04512455109264164
32256_r_at	-4.0925288937585504	0.0013569300905932702
32276_at	3.688610181451994	0.00430667930319499
32304_at	-2.7327667846312487	0.03960591475466026
32315_at	3.843006882313284	0.0028153995368110744
32316_s_at	3.188061503633377	0.01525974349482752
32330_at	3.317403902089994	0.011368526608754603
32332_at	4.072468197807266	0.001434614877056542
32334_f_at	2.9069742760775257	0.02861147116378484
32337_at	2.9990964253151673	0.023527994653730313
32341_f_at	3.812681763210893	0.0031046899782425958
32352_at	-3.4619214538620042	0.007810826107266083
32362_r_at	-3.1290277519355927	0.01743929461575681
32372_at	-2.6847444258607327	0.04357994680885561
32375_at	-2.628341852145877	0.04881718336273577
32382_at	-2.6174188582388696	0.049646873750301176
32389_at	-2.9051256102505767	0.02866239944581852
32393_s_at	3.0872789435921297	0.0191314635681995
32394_s_at	3.6356813334464606	0.004918454721194199
32395_r_at	3.334959912635986	0.010845400266981078
324_f_at	3.4832212470183026	0.007393217179051545
32407_f_at	-3.0857843764908033	0.01915864553127942
32408_s_at	2.827063863301451	0.03343202349711106
32412_at	3.784476451017824	0.0033528624083514853
32430_at	-2.902309769517824	0.028849959629415528
32432_f_at	3.8691927976220906	0.0026109903859747844
32433_at	4.632280136298871	2.2829808211791147e-4
32434_at	3.226316997826608	0.01403461165813526
32435_at	3.6272491729726957	0.005002098795022563
32436_at	4.059906838344056	0.001486307627832996
32437_at	3.8723527986276163	0.002587159543062673
32438_at	3.7065616227756686	0.004112268532773968
32440_at	3.7651809008884025	0.003486372180014863
32444_at	5.1465258348822855	3.4537175662616185e-5
32454_at	-3.5692839382704937	0.005816246479192955
32465_at	-2.806792294098552	0.03474825959924599
32466_at	3.621920051332121	0.005057341594500875
32482_at	-2.620730637973344	0.04945255201846946
32485_at	5.298100918952036	1.7606039458669832e-5
32487_s_at	3.4070372916265335	0.008953681856717136
32504_at	-2.709454260865032	0.04154537155313896
32506_at	-3.089847453434647	0.019009578396550403
32521_at	4.201611146872835	9.754821238749156e-4
32526_at	-4.035610046413097	0.0016133757183583604
32530_at	3.2351097702037293	0.013735914883564349
32533_s_at	-4.093894207713177	0.001352366774103011
32543_at	4.115951287980983	0.0012713863435201364
32545_r_at	-3.1300292350406544	0.017416810971572317
32546_at	4.158247851598262	0.0011184562885897065
32550_r_at	-2.614288459754508	0.04999316089077997
32551_at	-4.521219942967798	3.303143965804416e-4
32552_at	-4.893972285517222	8.848312841585805e-5
32554_s_at	-3.3740240177769194	0.009782777603326706
32558_at	-2.6882905233038312	0.043279874661768886
32564_at	3.6683945719068474	0.004531600846757989
32573_at	2.6247210852825935	0.049051955759698666
32578_at	3.5962184792519727	0.005398833498455556
32579_at	3.1774687329543645	0.015643492020006186
32583_at	2.83464461743274	0.03324874808079385
32584_at	3.409383137056595	0.008927579409059687
32585_at	-3.6212528346759667	0.005063468146288393
32586_at	2.936019590859472	0.026785087670461484
32590_at	3.1721469592969482	0.01581431890076248
32598_at	-6.208255546421009	3.757760275786066e-7
326_i_at	2.924181469454087	0.0275788248083307
32601_s_at	-2.7284170636778184	0.0399325805503483
32607_at	3.1002296252214308	0.018579183208981245
32609_at	3.192370099696703	0.015072070997258833
32614_at	-3.3692040203848923	0.009913992518412445
32623_at	-2.7560907357788405	0.03808776095912724
32624_at	2.922782924465306	0.027639972928524794
32626_at	3.8957650347948474	0.002432542247020028
32634_s_at	5.04391194204379	5.536903377856925e-5
32635_at	3.213759907852833	0.014370032705410646
32647_at	2.7047275562357513	0.04187532428130834
32648_at	-2.709264687300827	0.04154883176166295
32653_at	-2.6897909051919062	0.04310905484329684
32656_at	-2.8349339378723384	0.033237732859636854
32659_at	3.0510617554067325	0.02086177576498709
32660_at	-2.7975024948356153	0.03531665072190868
32661_s_at	-3.5951840139722036	0.0054018506469022025
32667_at	-3.7701881629815572	0.0034639699815590106
32668_at	-2.8319398361654535	0.03332213918504205
32675_at	-3.0722639880320664	0.01986723816728379
32676_at	2.951327748589344	0.025905892004058014
32681_at	-2.741746250368443	0.03902672493113182
32694_at	-3.205567796640825	0.014615669928297517
327_f_at	3.75460511227363	0.003605080716651474
32700_at	-4.628295304247271	2.315764405718212e-4
32715_at	3.015258747009111	0.022591041530840798
32718_at	-4.733218217224575	1.5762539383778527e-4
32719_at	-3.3651873923870594	0.009976317988657455
32736_at	-3.655224802026276	0.004661032397099205
32740_at	-2.881007397908983	0.03030556641383395
32744_at	3.7666102513445363	0.003476160896833148
32745_at	3.2476345040363377	0.013355947099622612
32748_at	3.2365550871433872	0.013735576869397505
32752_at	3.885563140347239	0.002489886874520986
32756_at	2.8445247168059233	0.0325651172427659
32767_at	3.1224871659709215	0.01770164418207565
32772_s_at	-3.2157966678931693	0.01429327604506987
32779_s_at	-2.9825213165189406	0.024354216153055767
32783_at	-5.447835763560079	1.0359800061020428e-5
32786_at	4.5146061145785445	3.343996758980311e-4
32787_at	3.4477462170199282	0.008073214970611135
32798_at	-5.4393563437853985	1.0548464928362283e-5
32800_at	-2.789783729949021	0.03585803225801871
32803_at	2.6417149857717206	0.0475526896354846
32806_at	3.4619184573951785	0.007810826107266083
32819_at	4.307113603527767	6.983806902556274e-4
32820_at	-2.978976025111782	0.024588008471850945
32826_at	-3.0342480369726155	0.021698810312639004
32832_at	2.8763358248961084	0.030550608473233952
32841_at	2.711163116941626	0.041388529800775564
32843_s_at	3.1429789679479567	0.016986145867912108
32851_at	-2.9419799794948656	0.026460653956308557
32857_at	-2.746878582939754	0.03857735991468219
32863_at	-3.6521584529044433	0.0046968131697613675
32872_at	-3.164875012662748	0.016148091342393433
32875_at	-3.075744725005912	0.01970978707706539
32878_f_at	4.097628036703137	0.0013374979442951596
32889_at	-2.9653455609822252	0.025195258928160474
32893_s_at	4.065951460338497	0.0014639723406419285
32894_at	-2.6969025004682323	0.04252143679422522
32914_f_at	-2.6333565954845186	0.04838040122701792
32915_at	-2.641757743335589	0.0475526896354846
32920_at	-2.888006796309025	0.029775378390190902
32923_r_at	-3.0782607042503947	0.019558668363607742
32971_at	2.6497888835759595	0.04685916080406206
32977_at	-2.8325127547698266	0.03332213918504205
32980_f_at	4.74211557105177	1.5614976929688594e-4
33000_at	-2.665313603972318	0.04529251605562711
33005_at	-3.111596583092208	0.018126869139995352
33017_at	-2.6369129242087017	0.048033735665205454
33027_at	-2.6851236574290454	0.04357994680885561
33032_r_at	-4.1048222548989814	0.0013087247831501134
33064_at	-3.122012786643151	0.01771132421916432
33066_at	-2.851839295004434	0.03214831613628501
33091_at	-2.836824198650135	0.03309863348687096
33093_at	-2.869419301165836	0.030939846831320908
33100_at	-2.7673132967488034	0.0373988557898499
33103_s_at	-2.8036437778217334	0.034954659207698496
33113_at	2.8462264541891305	0.0324543348833512
33116_f_at	3.425845386645228	0.008578409723999371
33117_r_at	3.140067270686538	0.01711702041734371
33118_at	-3.6355563342400337	0.004918454721194199
33121_g_at	5.50605311932811	8.474491653559513e-6
33131_at	4.245347469498016	8.324678501208863e-4
33134_at	-4.202037220075348	9.754821238749156e-4
33137_at	-2.7243661198447766	0.04030555921262751
33146_at	3.3165852775498608	0.011390596597996017
33150_at	2.747812744739651	0.038506739084675126
33168_at	-3.448711409950761	0.008062656334754094
33186_i_at	-3.279621343840346	0.01234548011563158
33191_at	-2.9117584202510303	0.028341230779124368
33192_g_at	-2.8669917275064214	0.031067234470007036
33198_at	-3.1869109005188188	0.015281889404299821
33214_at	3.6245079164055802	0.005020729297727903
33220_at	-2.7616298790197242	0.03783791861178714
33222_at	-3.7312004604395863	0.003849504005260229
33228_g_at	3.115015230842216	0.01793192723363362
33235_at	-4.203661989799663	9.723509926246157e-4
33242_at	-2.861332358827382	0.0314220641341173
33244_at	3.468360561725682	0.007696167593432851
33249_at	-5.035071066632428	5.657326366975534e-5
33252_at	-3.521098888480001	0.006698455823594311
33267_at	3.6134099137649733	0.005183735473647729
33273_f_at	2.6860392761171097	0.04348953951806849
33278_at	3.759972339338291	0.0035402530241997647
33291_at	-2.9860179873162687	0.024227821903329845
33303_at	-3.259710298706274	0.012977111371227203
33308_at	4.1688194762219615	0.0010853417617408651
33315_at	3.2671870146510673	0.012703272518543857
33317_at	3.296634355065688	0.011932950981987466
33332_at	4.898407357750757	8.755689355230809e-5
33333_at	-3.1153465699867504	0.017925636763567253
33334_at	-2.7066828847458937	0.0417713792301718
33336_at	-2.913863317592876	0.028204970806353227
33345_at	-3.391199025857122	0.009371432380271653
33348_at	-3.561648526898527	0.0059650458873014844
33354_at	3.2466909899431013	0.013388128000645845
33355_at	-2.761724737332451	0.03783791861178714
33358_at	4.976354018966226	6.874057790608285e-5
33361_at	3.5418578032814922	0.006313753220373598
33362_at	-3.3368685840122265	0.010813548359606774
33370_r_at	-3.28104248739467	0.012323686553803913
33375_at	4.1585225612741405	0.0011184562885897065
33382_at	3.051190265032486	0.02086177576498709
33386_at	4.020758178652498	0.001675950894177589
33396_at	-3.128955382828337	0.01743929461575681
33414_at	2.9061549045676602	0.02865196365181219
33415_at	5.389020516465213	1.2896660659539316e-5
33424_at	2.9054331899533996	0.02865196365181219
33426_at	-3.9807880789099115	0.0019142946356737471
33429_at	-3.969820436071586	0.0019740783923811104
33431_at	4.080151100190602	0.00140297839323694
33436_at	3.5869315248001135	0.00551566336200059
33451_s_at	2.753516512320124	0.038181110379726296
33457_at	-4.633227689963542	2.2829808211791147e-4
33458_r_at	3.483598974283756	0.007391529041542577
33477_at	-2.6744080425257666	0.04447642165557732
33485_at	3.7701618591416857	0.0034639699815590106
335_r_at	-3.670208058427356	0.004528610156139942
33530_at	-2.6763075432916676	0.04430599401956269
33549_at	-2.7166564759185436	0.04099240811452019
33558_at	-2.809921857533912	0.03450965478058478
33595_r_at	-3.675784416824525	0.00446811378746731
33596_at	-4.074322867469951	0.001434614877056542
33598_r_at	-4.321523368357563	6.654132364859743e-4
336_at	-3.1154370971523533	0.017925636763567253
