GSM1096511	GSM1096512	GSM1096513	GSM1096514	GSM1096515	GSM1096516	GSM1096517	GSM1096518	GSM1096519	GSM1096520	GSM1096521	GSM1096522	GSM1096523	GSM1096524	GSM1096525	GSM1096526	GSM1096527	GSM1096528	GSM1096529	GSM1096530	GSM1096531	GSM1096532	GSM1096533	GSM1096534	GSM1096535	GSM1096536	GSM1096537	GSM1096538	GSM1096539	GSM1096540	GSM1096541	GSM1096542
6757	10.9757472301352	10.5293924242275	10.640040121813	10.7447353109272	10.4351004922312	10.1273293870426	10.5243733663068	10.9927945373263	10.6361997694885	10.7457662225138	10.5470752676215	10.5933765323555	11.1602259767356	10.8886659663879	10.728804057926	10.9488976037776	10.9886292179155	10.4037194126588	10.8000024853198	10.2259417047691	10.7028896331411	10.7153185523313	10.6980059905992	10.445621123858	11.0711585567835	10.9290965587688	10.9487664546074	10.3241629629624	10.4352551659878	10.6655094143726	10.9599113986652	10.7772103587165
90139	9.12440407044431	9.17434056100627	8.7048222637795	9.39897744303031	9.23470518387937	9.53985550916242	9.35588443707363	9.11934644939899	8.47763179745052	9.19225428043476	9.06821146556437	9.24123837912341	9.4710718486757	8.92807880076542	9.3593034526506	8.7469341363723	9.24185284259575	8.52753809449607	8.84026159968585	9.40832974076739	9.18276289504583	8.80203666601759	9.29084683377873	9.25240672930541	9.1879705919842	8.94182708214003	9.23944935951928	9.54366624415973	9.52270412079825	8.92165501078505	9.39494828983982	9.13584954130441
63027	10.0231804006103	9.78071917049549	9.7314516255788	9.8007482634089	9.89212772598191	9.35119806463468	9.41683050763877	10.0846319424522	9.6715134243747	9.64371529470738	9.43554004792677	9.86316994068255	9.89081050503604	9.55329929848028	9.52423561182431	9.99953763655191	10.0028809267038	9.58598944483414	9.85868526413882	9.50475692956031	9.79788946176815	9.8390930420396	9.76616653296547	9.46381170866428	9.81453239927405	9.73237944639136	9.71669891025063	9.28545640560908	9.17000327053447	9.68986151151555	9.98987120943391	9.36802893991616
26239	9.48280795672667	9.68458427003991	10.1216346902288	9.83187625180799	9.64447596465488	9.77066389291676	9.68744403266743	9.61135626084491	10.1601077731026	9.93985465168611	9.21767376425809	9.64682587199775	9.64664308239733	9.89185488707271	10.0988751089688	9.27823164361436	9.41732511767992	10.4319872121907	9.7932984823513	10.0187869803564	9.73402155140489	9.5580170513842	9.82284464616817	9.46232652609572	9.84040913965949	9.65749989168832	9.59889576488012	9.87857783712884	9.90519894596281	9.7567126755081	9.75507012344033	9.32548114283311
56853	6.02652344251977	5.98013957763916	5.56890615450208	5.82177398197057	5.87113518424305	5.85681455250301	5.75321674917896	6.08131698928577	5.5230718269404	5.99081307915361	5.97405602262563	5.96108788999733	6.05358654363917	5.80211241858607	5.82257083095017	5.84392105128903	5.97208230856246	5.4093909361377	5.88264304936184	5.63934070865223	5.60362634498619	5.69435788722145	6.03101190743771	6.00772811463225	6.01854794187165	5.60501644791136	5.99506046703272	5.94104760634058	5.78504371477972	5.63390340934852	6.01854794187165	5.97871045910636
202374	7.66971553544396	7.92369888329507	7.7238742188639	7.81987969983001	7.80433272618762	7.7688046164558	7.5757165002441	7.71037597120447	7.65681587539076	7.38235383366451	7.62067804213541	7.60865910810663	7.75034061406726	7.34789814459601	7.46862404291802	7.46077583400436	7.6730329669618	7.74635685892512	7.69392248808101	7.9845964704049	7.18905236219034	7.62662165235837	7.56539963328369	7.8317030992143	7.74525414195726	7.7214196570453	7.64520808277468	7.74819284958946	7.7621743819931	7.75811909036878	7.86312153215839	7.52997951326357
23475	11.4616912636209	11.4017961686668	10.3892448033014	11.117734403176	11.2621545036298	11.3559016383284	11.4025624432141	11.7109207537135	10.3538015700072	11.3324081217933	11.6186901900809	11.2356029173466	11.5265909329413	11.2531272869988	11.1558657389635	11.3765748045337	11.6489613875572	10.3121207172203	11.4958394159232	11.2293539662961	11.0574206557444	10.3936585914548	11.1776141890198	11.2966025901829	11.8369564408617	10.515576652096	11.6440393327935	11.4310404868938	11.3564605674921	10.1779255760526	11.4794605663352	11.4676931050569
7041	8.22821744229344	8.06726628304434	9.91524918223935	8.45391363221215	8.13679090182985	8.35796430136989	8.31047077712761	8.37951374876712	10.1657902754823	8.51150559579248	7.76694294075579	8.02262789085403	8.48991066313791	8.57795982713664	8.57666148413404	8.1877386785143	8.10827941303391	10.0702467554189	8.53767341848018	8.38983296909117	8.35338808173167	9.2064802288746	8.3548003443506	8.31142903657818	8.23556552293647	9.08152504729523	8.26535865527096	8.29117069932186	8.19564134182025	9.38373803775307	8.40177950600357	7.97073504461313
6503	9.36094993424738	9.68682877299425	9.2686699190473	9.68897420738571	9.68967044596322	9.83101028094652	9.86303681333244	9.39897744303031	9.30431566743063	9.2870449787447	9.50088854983727	9.48307572773156	9.54641219511935	9.22105839869737	9.49022413575955	9.09782639211188	9.42392017492254	9.23223353254544	9.33532056319156	9.74534606723718	9.80433272618762	9.12323228093639	9.62545201135669	9.45323847657661	9.24060502170249	8.83905612479791	9.20198986619377	9.83548299128873	9.81024526438656	9.1955260046462	9.63202959480391	9.56606890756017
